nombre,fecha_publicacion,rating,ratings_count,generos,tags,metacritic,plataformas,usuarios_interesados
The Sims 4,2014-09-02,3.67,1126,"['Casual', 'Strategy', 'Simulation']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Fantasy', 'Funny', 'Character Customization', 'Family Friendly', 'Cute', '3D', 'Realistic', 'Building', 'Sexual Content', 'Steam Trading Cards', 'Relaxing', 'Cartoony', 'Romance', 'Beautiful', 'Immersive Sim', 'LGBTQ+', 'Remote Play on Tablet', 'build', 'Life Sim', 'reality-based', 'family-simulator', 'life']",67.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'macOS']",6490
Goat Simulator,2014-04-01,3.17,1182,"['Casual', 'Indie', 'Action', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Co-op', 'Open World', 'Third Person', 'Funny', 'Exploration', 'Steam Leaderboards', 'Sandbox', 'Comedy', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Steam Workshop', 'Includes level editor', 'Moddable', 'Family Friendly', 'Physics', 'Memes', 'MMORPG', 'Destruction']",62.0,"['PC', 'PlayStation 4', 'Xbox One', 'iOS', 'Android', 'macOS', 'Linux', 'Xbox 360', 'PlayStation 3']",6488
Battlefield 4,2013-10-29,3.95,1569,['Shooter'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'First-Person', 'FPS', 'Violent', 'PvP', 'Space', 'War', 'Military', 'Online PvP', 'Steam Trading Cards', 'city', 'Tanks', 'Modern', 'Classes', 'water', 'guns', 'rain', 'waves']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",6466
What Remains of Edith Finch,2017-04-23,4.38,1993,"['Indie', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Horror', 'FPS', 'Exploration', 'Female Protagonist', 'Mystery', 'Short', 'Walking Simulator', 'Visual Novel']",89.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS']",6456
Call of Duty: WWII,2017-11-03,3.54,1151,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Horror', 'FPS', 'Online Co-Op', 'Gore', 'Female Protagonist', 'Violent', 'Online multiplayer', 'Local Co-Op', 'Local Multiplayer', 'Zombies', 'War', 'In-App Purchases', 'Family Friendly', 'Historical', 'Sexual Content', 'Valve Anti-Cheat enabled', 'World War II', 'Illuminati', 'Heist']",77.0,"['PC', 'Xbox One', 'PlayStation 4']",6410
Grim Fandango Remastered,2015-01-26,4.0,900,"['Adventure', 'Puzzle']","['Singleplayer', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Funny', 'Classic', 'Comedy', 'Retro', 'Point & Click', '3D', 'Remake', ""1990's"", 'Dark Humor', 'Commentary available', 'Cult Classic', 'Noir']",84.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux', 'PS Vita']",6386
The Witness,2016-01-25,4.01,1269,"['Indie', 'Adventure', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Partial Controller Support', 'Difficult', 'Exploration', 'Sandbox', 'Survival', 'Captions available', 'Mystery', 'Colorful', 'Building', 'Walking Simulator', 'overlay', 'Relaxing', 'Surreal', 'cloud saves', 'Nonlinear', 'Philisophical']",87.0,"['PC', 'Xbox One', 'PlayStation 4', 'iOS', 'Android', 'macOS']",6348
Resident Evil 6,2012-10-02,3.43,1255,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'cooperative', 'Third Person', 'Partial Controller Support', 'Horror', 'Online Co-Op', 'Steam Leaderboards', 'Female Protagonist', 'Survival', 'Split Screen', 'Local Co-Op', 'Third-Person Shooter', 'Zombies', 'Survival Horror', 'Valve Anti-Cheat enabled', 'Quick-Time Events', 'Co-op Campaign']",67.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3', 'Web']",6345
Ori and the Will of the Wisps,2020-03-10,4.43,1255,"['Platformer', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'Fantasy', 'Difficult', 'Exploration', 'Action-Adventure', 'Cute', 'Metroidvania', 'Puzzle-Platformer', 'Emotional', 'Masterpiece', 'Beautiful', 'Souls-like']",91.0,"['PC', 'Xbox One', 'Xbox Series S/X', 'Nintendo Switch']",6336
Dragon Age: Inquisition,2014-11-18,3.79,1539,"['Strategy', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'Third Person', 'Online Co-Op', 'Fantasy', 'Female Protagonist', 'Action RPG', 'Nudity', 'War', 'Character Customization', 'Choices Matter', 'combat', 'Sexual Content', 'Steam Trading Cards', 'battle', 'character', 'Dragons', 'CRPG', 'explore', 'race', 'Classes']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",6319
The Outer Worlds,2019-10-25,3.86,1459,"['Shooter', 'Adventure', 'Action', 'RPG']","['Singleplayer', 'Full controller support', 'RPG', 'Story Rich', 'Open World', 'First-Person', 'Sci-fi', 'FPS', 'Action RPG', 'Space', 'role-playing', 'Choices Matter']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",6283
Call of Duty: Modern Warfare 3,2011-11-08,3.77,1603,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Co-op', 'cooperative', 'First-Person', 'FPS', 'Online Co-Op', 'Survival', 'Controller', 'Zombies', 'War', 'Military', 'Valve Anti-Cheat enabled', 'Linear']",85.0,"['PC', 'Xbox One', 'iOS', 'macOS', 'Xbox 360', 'PlayStation 3', 'Wii']",6272
Surviving Mars,2018-03-14,3.47,468,"['Strategy', 'Simulation']","['Singleplayer', 'Steam Achievements', 'cooperative', 'Sci-fi', 'Space', 'City Builder', 'Mars']",75.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",6270
Forza Horizon 4,2018-10-02,4.37,1620,"['Racing', 'Arcade']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Open World', 'First-Person', 'Online Co-Op', 'Exploration', 'Sandbox', 'PvP', 'Cross-Platform Multiplayer', 'Family Friendly', 'exclusive', 'Realistic', 'Cinematic', 'VR', 'Online PvP', 'Steam Trading Cards', '3rd-Person Perspective', 'Driving', 'explore', 'Offroad', 'street racing', 'w10 exclusive', 'winter', 'autumn', 'extreme']",90.0,"['PC', 'Xbox One', 'Xbox Series S/X']",6249
The Walking Dead: Season 2,2013-12-16,4.06,1448,"['Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Horror', 'Gore', 'Female Protagonist', 'Survival', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', 'Mature', 'Cinematic', 'Drama', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events']",80.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Xbox 360', 'PlayStation 3', 'PS Vita']",6227
SMITE,2015-08-19,3.05,801,['Action'],"['Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', 'Third Person', 'Funny', 'Survival', 'Free to Play', 'PvP', 'Nudity', 'Team-Based', 'Competitive', 'MMORPG', 'MOBA', 'Mythology', 'e-sports']",83.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",6147
Borderlands 3,2019-09-13,3.87,931,"['Shooter', 'Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'FPS', 'Online Co-Op', 'Gore', 'Exploration', 'Violent', 'Split Screen', 'Local Co-Op', 'Action-Adventure', 'Local Multiplayer', 'Cross-Platform Multiplayer', 'Space', 'role-playing', 'Nudity', 'Steam Trading Cards', 'Driving', 'online', 'Loot', 'friends', 'console', 'Epic', 'Masterpiece', 'offline', 'Western', 'Co-op Campaign', 'skill', 'looter shooter', 'Solo', 'planets', 'guns', 'LAN Co-op', 'Team', 'trees', 'wasteland']",83.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",6142
Dark Souls II: Scholar of the First Sin,2015-04-01,4.15,1197,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'RPG', 'Co-op', 'Story Rich', 'cooperative', 'Third Person', 'Fantasy', 'Difficult', 'Action RPG', 'Dark', 'PvP', 'Hack and Slash', 'Character Customization', 'Dark Fantasy', 'Medieval', 'Remake', 'Lore-Rich']",79.0,"['PC', 'Xbox One', 'PlayStation 4']",6138
Deus Ex: Human Revolution,2011-08-22,4.37,1533,"['Action', 'RPG']","['Stealth', 'Cyberpunk']",89.0,"['PC', 'Xbox One', 'macOS', 'Xbox 360', 'PlayStation 3']",6131
Alan Wake's American Nightmare,2012-02-22,3.41,807,"['Shooter', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Third Person', 'Horror', 'Survival', 'Controller', 'Third-Person Shooter', 'Survival Horror', 'controller support', 'Mystery', 'Short', 'Cinematic', 'Detective', 'Supernatural', 'Thriller']",73.0,"['PC', 'Xbox One', 'Xbox 360']",6116
Borderlands Game of the Year Enhanced,2019-04-03,3.79,1027,"['Shooter', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'RPG', 'Open World', 'cooperative', 'First-Person', 'Partial Controller Support', 'FPS', 'Online Co-Op', 'Gore', 'Exploration', 'Violent', 'Post-apocalyptic', 'Sexual Content', 'Dark Humor', 'Loot', 'Role Playing Game', 'humor', 'meat']",78.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",6114
Bayonetta,2009-06-23,4.3,1139,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Third Person', 'Fantasy', 'Gore', 'Classic', 'Female Protagonist', 'Comedy', 'Anime', 'Nudity', 'Hack and Slash', 'Mature', 'Fast-Paced', 'Sexual Content', ""Beat 'em up"", 'Character Action Game', 'Spectacle fighter']",90.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3', 'Wii U']",6111
Tom Clancy’s The Division,2016-03-07,3.7,1334,"['Shooter', 'Action', 'RPG']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'FPS', 'Online Co-Op', 'Sandbox', 'Survival', 'Tactical', 'Third-Person Shooter', 'Post-apocalyptic', 'MMORPG']",80.0,"['PC', 'Xbox One', 'PlayStation 4']",6069
Frostpunk,2018-04-24,4.18,1020,"['Strategy', 'Simulation']","['Singleplayer', 'Atmospheric', 'Difficult', 'Survival', 'Dark', 'Post-apocalyptic', 'Choices Matter', 'Building', 'Management', 'Real-Time with Pause', 'Resource Management', 'Economy', 'City Builder']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",6064
Call of Duty: Black Ops II,2012-11-13,3.96,1395,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Online Co-Op', 'Steam Leaderboards', 'Survival', 'Controller', 'Tactical', 'Zombies', 'War', 'Team-Based', 'Futuristic', 'Valve Anti-Cheat enabled', 'Story', 'character', 'death']",74.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3', 'Wii U']",6054
Celeste,2018-01-25,4.38,1649,"['Platformer', 'Indie']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Story Rich', '2D', 'Horror', 'Female Protagonist', 'celeste', 'xna', 'miniboss', 'fna', 'towerfall', 'matt-makes-games', 'great-graphics', 'character-development']",91.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",6042
Metal Gear Rising: Revengeance,2013-02-19,4.25,1225,['Action'],"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Sci-fi', 'Gore', 'Difficult', 'Stealth', 'Hack and Slash', 'Replay Value', 'Fast-Paced', 'Cyberpunk', ""Beat 'em up"", 'Ninja', 'Mechs', 'Character Action Game', 'Swordplay', 'Spectacle fighter']",83.0,"['PC', 'Xbox One', 'Android', 'Xbox 360', 'PlayStation 3']",6019
Dead by Daylight,2016-06-14,3.5,974,['Action'],"['Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'First-Person', 'Third Person', 'Partial Controller Support', 'Horror', 'Online Co-Op', 'Gore', 'Difficult', 'Survival', 'Comedy', 'Violent', 'Stealth', 'Survival Horror', 'Mature', 'Team-Based', 'online', 'Blood', 'character', 'console', 'offline', 'work', 'death', 'escape', 'sacrifice']",72.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",5967
Batman: Arkham Asylum,2009-08-25,4.4,2277,['Action'],"['Exploration', 'Stealth', 'puzzles', 'hero', 'island']",91.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Xbox 360', 'PlayStation 3']",5927
Rust,2018-02-09,3.37,851,"['Shooter', 'Action', 'RPG', 'Indie', 'Massively Multiplayer']","['Multiplayer', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'FPS', 'Online Co-Op', 'Sandbox', 'Survival', 'Early Access', 'Steam Workshop', 'PvP', 'Cross-Platform Multiplayer', 'Nudity', 'In-App Purchases', 'Survival Horror', 'Post-apocalyptic', 'Crafting', 'Building', 'Valve Anti-Cheat enabled', 'mmo']",66.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",5924
Overcooked,2016-08-01,4.07,1339,"['Casual', 'Indie', 'Arcade', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', 'Funny', 'Difficult', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Family Friendly', 'Colorful', 'Memes', '4 Player Local', 'Co-op Campaign']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",5920
Assassin's Creed Syndicate,2015-10-23,3.66,1490,['Action'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Third Person', 'Partial Controller Support', 'Funny', 'Gore', 'Female Protagonist', 'Stealth', 'Historical', 'Parkour', 'Steampunk', 'Assassin', 'Illuminati']",74.0,"['PC', 'Xbox One', 'PlayStation 4']",5913
Human: Fall Flat,2016-07-22,3.82,1011,"['Indie', 'Action', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Co-op', 'Open World', 'cooperative', 'Funny', 'Sandbox', 'Survival', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'stats', 'controller support', 'Physics', 'Memes', 'Puzzle-Platformer', '3D Platformer', 'soft-body physics']",70.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux']",5873
STAR WARS Battlefront II,2017-11-17,3.57,1343,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'cooperative', 'First-Person', 'Third Person', 'Sci-fi', 'FPS', 'Online Co-Op', 'Tactical', 'Third-Person Shooter', 'PvP', 'Space', 'Character Customization', 'combat', 'Aliens', 'Online PvP', 'Steam Trading Cards', 'Star Wars', 'Vehicular Combat']",74.0,"['PC', 'Xbox One', 'PlayStation 4']",5868
S.T.A.L.K.E.R.: Shadow of Chernobyl,2007-03-19,4.28,1311,"['Shooter', 'Adventure', 'Action', 'RPG']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'RPG', 'Open World', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Difficult', 'Classic', 'Sandbox', 'Survival', 'Moddable', 'Survival Horror', 'Post-apocalyptic', 'Based On A Novel', 'Inventory Management']",82.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",5860
A Way Out,2018-03-23,4.12,1572,"['Adventure', 'Action']","['Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Co-op', 'Story Rich', 'cooperative', 'Third Person', 'Online Co-Op', 'Violent', 'Split Screen', 'Stealth', 'Local Co-Op', 'Action-Adventure', 'Nudity', 'Cinematic', 'Sexual Content', 'Crime', 'Steam Trading Cards', 'Emotional', 'Remote Play Together', 'Shared/Split Screen Co-op', 'Remote Play on TV', 'Remote Play on Tablet', 'Conversation', 'Remote Play on Phone', 'prison', 'ea play']",78.0,"['PC', 'Xbox One', 'PlayStation 4']",5816
FINAL FANTASY XV,2016-11-29,3.87,1411,['RPG'],"['RPG', 'Fantasy', 'combat', 'Story', 'battle', 'friends', 'Tanks', 'night']",82.0,"['PC', 'Xbox One', 'PlayStation 4']",5800
The Long Dark,2014-09-22,3.91,854,"['Indie', 'Adventure', 'Action', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Open World', 'First-Person', 'Horror', 'Difficult', 'Exploration', 'Steam Leaderboards', 'Sandbox', 'Female Protagonist', 'Survival', 'Early Access', 'Survival Horror', 'Post-apocalyptic', 'Crafting', 'Walking Simulator', 'overlay', 'in development']",76.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",5775
Tropico 4,2011-08-24,3.51,510,"['Strategy', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Funny', 'Sandbox', 'Comedy', 'Building', 'RTS', 'Management', 'Real-Time with Pause', 'Resource Management', 'Economy', 'City Builder', 'Political', 'Cold War', 'Politics', 'God Game', 'Capitalism']",78.0,"['PC', 'Xbox One', 'macOS', 'Xbox 360']",5742
The Binding of Isaac: Rebirth,2014-11-03,4.33,1146,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Horror', 'Gore', 'Difficult', 'Split Screen', 'Local Co-Op', 'Pixel Graphics', 'Dark', 'Replay Value', 'Roguelike', 'Remake', 'Roguelite', 'Dungeon Crawler', 'Procedural Generation', 'Twin Stick Shooter']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Nintendo 3DS', 'macOS', 'Linux', 'PS Vita', 'Wii U']",5713
Divinity: Original Sin - Enhanced Edition,2015-10-27,4.26,1010,"['Indie', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Fantasy', 'Split Screen', 'Local Co-Op', 'Cross-Platform Multiplayer', 'Character Customization', 'Turn-Based', 'Captions available', 'Isometric', 'Turn-Based Strategy', 'Turn-Based Combat', 'CRPG', 'Party-Based RPG']",94.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",5685
Mortal Kombat 11,2019-04-22,3.96,1121,"['Adventure', 'Action', 'Fighting']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Gore', 'Violent', 'Online multiplayer', 'Blood']",82.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",5671
Wolfenstein: The Old Blood,2015-05-04,4.01,1123,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'Story Rich', 'First-Person', 'Sci-fi', 'Partial Controller Support', 'Horror', 'FPS', 'Funny', 'Gore', 'Steam Leaderboards', 'Stealth', 'Zombies', 'War', 'Mature', 'Blood', 'World War II', 'Alternate History']",76.0,"['PC', 'Xbox One', 'PlayStation 4']",5652
Ryse: Son of Rome,2013-11-22,3.59,961,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Fantasy', 'Gore', 'stats', 'Nudity', 'Hack and Slash', 'War', 'Short', 'Historical', 'Linear', 'Quick-Time Events', 'Benchmark', 'Rome']",61.0,"['PC', 'Xbox One']",5642
Darksiders II Deathinitive Edition,2015-11-05,3.79,671,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Gore', 'Steam Leaderboards', 'Action RPG', 'Controller', 'Hack and Slash', 'Post-apocalyptic', 'Dark Fantasy', 'Parkour', 'Loot', 'Spectacle fighter']",75.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",5628
Dear Esther: Landmark Edition,2017-02-14,3.32,432,"['Casual', 'Indie', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'First-Person', 'Exploration', 'Walking Simulator', 'Commentary available']",,"['PC', 'Xbox One', 'PlayStation 4', 'macOS']",5621
Prison Architect,2015-10-05,3.72,580,"['Strategy', 'Indie', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', '2D', 'Funny', 'Sandbox', 'Comedy', 'Steam Workshop', 'Includes level editor', 'Moddable', 'Replay Value', 'Building', 'RTS', 'Top-Down', 'overlay', 'Management', 'achievements', 'Base Building', 'Resource Management', 'Economy', 'City Builder']",83.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",5594
Minion Masters,2019-05-24,2.3,389,"['Strategy', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Co-op', 'Online Co-Op', 'Fantasy', 'Gore', 'Violent', 'Online multiplayer', 'Controller', 'PvP', 'In-App Purchases', 'Competitive', 'Top-Down', 'Blood', 'Card Game', 'Real-Time', 'Real Time Tactics', 'Strategy RPG', 'Trading Card Game']",,"['PC', 'Xbox One']",5586
Sea of Thieves,2018-03-20,3.68,1044,"['Massively Multiplayer', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Online Co-Op', 'Funny', 'PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'exclusive', 'Online PvP', 'PvE', 'Pirates', 'Sailing', 'sea', 'w10 exclusive']",68.0,"['PC', 'PlayStation 5', 'Xbox One', 'Xbox Series S/X']",5575
The Evil Within,2014-10-12,3.98,1145,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Open World', 'Third Person', 'Horror', 'Gore', 'Difficult', 'Survival', 'Stealth', 'Third-Person Shooter', 'Dark', 'Zombies', 'Survival Horror', 'Captions available', 'Cinematic', 'Walking Simulator']",68.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",5569
Dark Souls: Remastered,2018-05-23,4.48,1412,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Third Person', 'Difficult', 'Exploration', 'Action RPG', 'Dark', 'Character Customization', 'Replay Value', 'Dark Fantasy', 'Mature', 'Lore-Rich']",84.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",5561
Beholder,2016-11-08,3.81,709,"['Indie', 'Strategy', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Horror', 'Violent', 'Stealth', 'Dark', 'Point & Click', 'Choices Matter', 'Multiple Endings', 'Dystopian', 'Political']",75.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Linux']",5560
Jotun: Valhalla Edition,2015-09-29,3.06,508,"['Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', '2D', 'Fantasy', 'Difficult', 'Exploration', 'Female Protagonist', 'Controller', 'Isometric', 'Hand-drawn', 'Kickstarter', 'Mythology', 'Boss battle', 'Norse']",79.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",5501
Stray,2022-07-19,4.16,1156,"['Adventure', 'Action', 'Puzzle', 'Indie', 'Platformer']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Open World', 'Third Person', 'Sci-fi', 'Horror', 'Exploration', 'Stealth', 'exclusive', 'Cute', 'Mystery', 'Colorful', 'Cyberpunk', 'Dystopian', 'Steam Trading Cards', 'Robots', 'Beautiful', 'Remote Play on TV', 'cats', 'Котики']",82.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch', 'macOS']",5473
Murdered: Soul Suspect,2014-06-03,3.48,976,"['Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Horror', 'Stealth', 'Dark', 'Point & Click', 'Mystery', 'Short', 'Walking Simulator', 'Crime', 'Detective', 'Supernatural', 'Noir']",59.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",5466
